Standpunkt 1,  USMN Composite.txt,  PIM1_3,  5231.808375,  -107.152884,  11738.178995,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_4,  3277.010368,  519.352064,  11112.409951,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_5,  3160.938733,  -1415.646617,  11136.634682,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_6,  1528.107719,  390.551730,  10760.315830,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_7,  -1372.685353,  428.627093,  10525.502816,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_8,  -5931.294085,  425.210098,  10245.277010,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_1,  -1106.805692,  1055.614217,  5204.554559,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  30-11,  760.804656,  -1453.009994,  13826.331295,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  K-30-11,  761.544542,  837.204712,  13826.450058,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  36-20,  763.389454,  -1453.130025,  3526.964349,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_2,  2374.242502,  485.306799,  5188.639430,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  38-15,  5535.271237,  -1456.068837,  5565.532085,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  K-38-15,  5536.326317,  827.965538,  5565.521584,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  USMN Composite.txt,  PIM1_9,  -2252.228331,  585.584770,  5781.490989,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  Netz,  PIM1_7,  -1372.729543,  428.642241,  10525.530266,  19.050000,  19.050000,  05/23/18 10:20:48,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002560 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=48.6%,  Standard Pt Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=2.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000022, v = 0.000016 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  12,  465.945275,  -649.834118,  7166.124234,  19.050000,  19.050000,  05/23/18 10:38:20,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.000895 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000139 mm, h = 0.000012, v = 0.000024 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  13,  432.450049,  -650.337196,  7287.103927,  19.050000,  19.050000,  05/23/18 10:38:33,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002214 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000057, v = 0.000034 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  14,  374.117957,  -650.782660,  7387.203120,  19.050000,  19.050000,  05/23/18 10:38:41,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.001012 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000190 mm, h = 0.000015, v = 0.000023 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  15,  286.074252,  -651.188839,  7475.446220,  19.050000,  19.050000,  05/23/18 10:38:50,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.001394 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000495 mm, h = 0.000025, v = 0.000024 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  16,  196.525345,  -651.448124,  7529.392129,  19.050000,  19.050000,  05/23/18 10:39:01,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.001545 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000678 mm, h = 0.000024, v = 0.000026 deg. Level Compensation OFF
Standpunkt 1,  Rotation,  17,  62.078839,  -651.672838,  7568.223505,  19.050000,  19.050000,  05/23/18 10:39:11,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003616 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=50.4%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000224 mm, h = 0.000060, v = 0.000062 deg. Level Compensation OFF
Standpunkt 1,  Rotation - Cardinal Pts,  Mittelpunkt,  0.341389,  -668.858043,  7102.264055,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  Rotation - Cardinal Pts,  Punkt auf Normale,  0.095817,  -179.851848,  7104.255474,  0.000000,  0.000000,  00:00:00,  ,  
Standpunkt 1,  Grundplatte,  18,  155.051593,  -740.103294,  7589.384989,  19.050000,  19.050000,  05/23/18 10:43:24,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.000940 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000014, v = 0.000018 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte,  19,  512.708373,  -737.323784,  6962.693326,  19.050000,  19.050000,  05/23/18 10:43:32,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.000923 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000111 mm, h = 0.000026, v = 0.000017 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte,  20,  512.918381,  -737.335433,  6965.350564,  19.050000,  19.050000,  05/23/18 10:44:53,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003251 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000070, v = 0.000082 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte,  21,  140.688012,  -740.209340,  7616.593131,  19.050000,  19.050000,  05/23/18 10:45:01,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002151 mm,  Weather:T=25.1C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000050, v = 0.000016 deg. Level Compensation OFF
Standpunkt 1,  Ref_blaues Gestell,  G1,  2303.072037,  653.126043,  7095.008904,  19.050000,  19.050000,  05/23/18 10:48:58,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006825 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Standard Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.004279 mm, h = 0.000291, v = 0.000082 deg. Level Compensation OFF
Standpunkt 1,  Ref_blaues Gestell,  G2,  2298.550451,  -1082.075545,  7793.518093,  19.050000,  19.050000,  05/23/18 10:49:09,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003318 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Standard Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001382 mm, h = 0.000059, v = 0.000074 deg. Level Compensation OFF
Standpunkt 1,  Ref_blaues Gestell,  G3,  509.307537,  560.725265,  9012.277675,  19.050000,  19.050000,  05/23/18 10:49:21,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006528 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Standard Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.002729 mm, h = 0.000077, v = 0.000072 deg. Level Compensation OFF
Standpunkt 1,  Ref_blaues Gestell,  G4,  -387.947979,  505.838258,  9015.275330,  19.050000,  19.050000,  05/23/18 10:49:30,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007020 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Standard Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.003593 mm, h = 0.000070, v = 0.000062 deg. Level Compensation OFF
Standpunkt 1,  Ref_blaues Gestell,  G5,  989.243048,  477.457865,  6362.261503,  19.050000,  19.050000,  05/23/18 10:49:47,  ,  AT960-LR 750836 ,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003036 mm,  Weather:T=25.2C,P=978.1hPA(mbar),H=49.2%,  Measure Time Discrete Point Standard Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001350 mm, h = 0.000113, v = 0.000094 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte_T-Probe,  G6,  133.100852,  -759.378608,  7620.499146,  6.350000,  6.350000,  05/23/18 10:58:55,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.338348 mm,  Weather:T=25.4C,P=978.2hPA(mbar),H=49.1%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte_T-Probe,  G7,  364.283672,  -757.623225,  7222.342183,  6.350000,  6.350000,  05/23/18 10:59:01,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.036615 mm,  Weather:T=25.4C,P=978.2hPA(mbar),H=49.1%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Standpunkt 1,  Grundplatte_T-Probe,  G8,  517.233631,  -756.413170,  6958.045599,  6.350000,  6.350000,  05/23/18 10:59:12,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.099544 mm,  Weather:T=25.4C,P=978.2hPA(mbar),H=49.1%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=1.000000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
